order_id,customer_id,product,quantity,price,order_date,amount,status
f0114f34-d9c1-4da4-8eaf-3cfcdf500ee4,3aa33844-bb24-4716-a0cd-8a5c9adc51b6,empanadas,2.0,0.0,19-09-2025 00:19:48,0.0,completed
d0d35a35-4959-4102-996c-3ccd62643759,32c82aed-3ebb-4fd3-a647-4e95ef19d10c,cookies,1.0,75.0,13-01-2025 20:51:08,75.0,completed
e3eae3ab-3cae-45c7-86ab-29a717647f5a,46325792-820c-429a-a476-54d70a540e69,empanadas,3.0,100.0,02-04-2025 11:36:36,300.0,completed
8fab5bda-1a75-43ca-bfdc-4e6e628c38f2,1f3c2d15-85e6-4c0e-8c42-b288ae092fd7,cake,2.0,100.0,14-06-2025 12:32:56,200.0,completed
1b2b8799-abe6-4709-9517-a51c5ddadc6d,7ed6d01c-c81d-46f5-9ad0-0b7821b0bbc7,empanadas,1.0,50.0,08-08-2025 09:56:43,50.0,completed
3cec6f96-902c-4d2d-8201-b4234e9fc171,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,empanadas,2.0,75.0,12-03-2025 05:22:05,150.0,completed
3162975e-3d6e-472c-b478-633b69a6e2ee,122c3d59-dd72-41cb-aa6e-e4563c0329ec,cake,3.0,0.0,21-09-2025 11:13:39,0.0,completed
ffea20fc-b565-440a-9400-adc39cbe78ec,76b7a7ce-90d7-4a3c-b75b-54f5771b8ecd,empanadas,1.0,0.0,06-07-2025 01:09:57,0.0,completed
bcdbc932-caa8-4433-ad49-248362759b59,4b16c41b-103f-4686-9392-5d605b5f1165,cookies,2.0,100.0,19-07-2025 18:41:19,200.0,completed
8e6f8140-399c-4ce5-821b-df95c3efd372,f40b1e09-0dc6-4be6-95e6-022d12a04a11,cookies,2.0,0.0,19-02-2025 09:34:54,0.0,completed
498a0a1b-8e72-479c-816f-678790154b14,54d11285-65ec-4fcd-a17f-eeff448fe747,cake,1.0,50.0,02-04-2025 05:21:18,50.0,completed
95409162-7ece-4296-bb6b-5d8889830498,6131dd14-6eee-43a3-88c2-c00a60c01a67,empanadas,3.0,100.0,14-08-2025 02:23:15,300.0,completed
1886b429-a705-4d00-8533-85c1bb375571,3e19e6a3-280b-429e-8412-a14ad7c8c7fd,cookies,3.0,50.0,21-08-2025 10:01:12,150.0,completed
34ba0813-8afa-43e1-897d-c20c2e82cf6b,1010fe8f-82b9-42a4-a091-78abb1ae906f,cookies,3.0,75.0,18-01-2025 09:20:12,225.0,completed
1fb1519d-c14d-4978-be31-0a607a81ec51,759f099f-f8d3-4af5-9dab-0d1aded5a45d,empanadas,1.0,75.0,30-03-2025 20:38:38,75.0,completed
7563bce4-109f-4393-80ff-a644defe60ec,3aa33844-bb24-4716-a0cd-8a5c9adc51b6,cookies,3.0,50.0,01-01-2025 18:43:40,150.0,completed
494760fe-32e9-4dc5-87ae-27475fb75ac4,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cookies,3.0,0.0,14-08-2025 03:17:48,0.0,completed
37f5cb64-6c9b-47ac-a629-3e3047a77956,22396cb8-b61a-41d0-ab15-6385b2471f19,cookies,1.0,50.0,24-07-2025 21:50:24,50.0,completed
89d83a36-0c1b-438f-a863-1b712251a478,70ea0734-0cde-4ad1-80f3-43bd445fa7a7,empanadas,1.0,75.0,13-06-2025 12:28:08,75.0,completed
e598f3ba-18d1-4dc1-bf1d-24adf76c7cdd,5cd1de07-9364-4aee-9240-15b15fc1f92f,empanadas,1.0,0.0,16-03-2025 15:26:58,0.0,completed
94888a1f-2c4b-4eef-b786-ce0ab6acbaa3,3aa33844-bb24-4716-a0cd-8a5c9adc51b6,empanadas,3.0,100.0,14-05-2025 10:53:33,300.0,completed
33356947-c472-4723-9544-c2ef8a36b3d9,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,empanadas,2.0,50.0,08-09-2025 11:10:15,100.0,completed
e3c1d19f-4daf-4c1d-8924-763a7e1eed80,1cf6d778-0f96-4fae-a338-d6fa4ee80b45,cookies,1.0,0.0,15-03-2025 06:22:12,0.0,completed
079c5fb0-fbdf-456c-871c-2e1298b5548e,f295a228-0ed8-46a9-92ec-77d3f630218a,empanadas,1.0,0.0,18-02-2025 20:59:44,0.0,completed
21f8b2ff-1d5d-42fd-af19-d8d4207d4819,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cookies,3.0,75.0,12-07-2025 16:17:58,225.0,completed
4feed650-d2bd-4971-8e2e-67eec2d5b911,10c95bf3-2338-4b78-9ac1-2bade7b7534e,empanadas,2.0,100.0,26-04-2025 14:13:55,200.0,completed
cf7deafe-8837-4855-93ab-d3f9faaa6616,8eb5a27e-0cd8-4985-ade7-a37536ff7b6a,cake,3.0,75.0,24-07-2025 14:45:04,225.0,completed
b3e0132e-b1a1-4e45-863e-6d4c2b8b42a6,e7c8a872-65a6-4da3-8055-4fc0c221222e,empanadas,1.0,100.0,03-05-2025 16:58:09,100.0,completed
3a439fac-ed23-4838-9d56-03c86dae47ba,42435991-d549-4b12-be6c-5f21a6d1acb7,empanadas,1.0,75.0,17-08-2025 14:29:59,75.0,completed
304b42ca-63a3-4b91-aebd-64279066aa08,50991f14-9bdb-4f2e-891b-b209a5b05ea7,empanadas,2.0,75.0,14-04-2025 13:38:19,150.0,completed
71185b7e-49e0-41ca-a46e-5004c7eae959,376cd4a6-c92f-4ad9-8c72-fc5c23bd6d35,empanadas,1.0,50.0,03-03-2025 13:35:36,50.0,completed
b6db3401-8c62-4131-90bd-d89d5995ecb1,cf419443-9be5-4481-86fd-770bef03b6bd,cookies,2.0,75.0,24-06-2025 06:27:27,150.0,completed
3ee487bc-2d0a-4626-a513-7d4959b121b9,762ac059-a6a2-4def-b9fb-6b54253381af,cookies,3.0,100.0,02-10-2025 05:40:24,300.0,completed
35ead901-fe39-43c0-bf68-4206406bb686,54008299-ba08-4dd2-a7f0-0a41fcdde288,cookies,1.0,50.0,10-02-2025 01:22:30,50.0,completed
b13d4cf4-0376-437e-ade0-ed1720deae3a,5005c034-94d4-4f08-ad73-d4a2f9ca3345,empanadas,1.0,100.0,02-02-2025 11:50:53,100.0,completed
117257ab-b35f-4f6a-ab4f-548a943ffb89,534f4c86-5d5d-46b6-863a-78c964b43aac,cake,2.0,50.0,08-05-2025 17:26:35,100.0,completed
fe15c2d6-fe27-482d-a4f5-983bf2fefe74,542385af-078c-48ff-9048-678c92c34e83,empanadas,1.0,100.0,18-05-2025 09:32:22,100.0,completed
ee3108fa-2eec-451c-b327-a13a6b08b37e,2332815a-982d-4963-97cf-7fb799b027e1,empanadas,2.0,50.0,19-08-2025 07:36:37,100.0,completed
3a3c23af-e822-4940-8863-95c1427cf3c4,4b16c41b-103f-4686-9392-5d605b5f1165,empanadas,3.0,75.0,18-05-2025 22:13:18,225.0,completed
3517a30d-5070-4621-8175-7ddda338a89f,5005c034-94d4-4f08-ad73-d4a2f9ca3345,cake,3.0,50.0,08-03-2025 02:38:37,150.0,completed
666d6ce6-32c8-48ae-8517-322d232f64c5,dd076bd4-3449-4894-93fd-f009074a46fb,cookies,2.0,0.0,02-04-2025 06:37:39,0.0,completed
a478e25f-8156-4a33-9783-aa4ef5ecaa95,8d7f3c28-795c-4f11-806f-6c65b1c32eb7,empanadas,1.0,75.0,20-09-2025 19:13:35,75.0,completed
b6c38388-e45c-4cb1-b81c-c8b5ef464e95,50991f14-9bdb-4f2e-891b-b209a5b05ea7,empanadas,1.0,75.0,22-06-2025 20:47:01,75.0,completed
f1d09123-d1e9-43f5-b4cf-d667ed74630e,2ddea4fa-716f-4579-8616-846d8d3ad73e,cookies,3.0,0.0,30-03-2025 05:13:58,0.0,completed
27b09acd-c4b2-4ef0-a1f4-ffda06815845,bf6db37d-04b0-4d1f-b1cc-97fe4f133f11,cake,3.0,50.0,15-05-2025 05:12:18,150.0,completed
c13398c4-23cf-4165-9cf9-21aef15e97e6,6c8b78b2-0b78-4dd7-b2b3-eb697bff7148,cake,2.0,0.0,25-02-2025 00:21:52,0.0,completed
92d8ab78-3b85-4caf-b49a-4160259b1f57,32c82aed-3ebb-4fd3-a647-4e95ef19d10c,empanadas,3.0,100.0,10-03-2025 17:26:13,300.0,completed
37e2f16f-b3f9-4ed8-bf5b-092c8f9301d3,d9105655-7f16-4c4d-b75f-6bfc23784d64,cookies,1.0,100.0,25-01-2025 21:41:20,100.0,completed
34e5af8b-d9c1-4bd0-866b-bec94c0d4e38,7085a473-1214-4f94-a723-1054d48c30c2,empanadas,2.0,100.0,13-08-2025 03:19:15,200.0,completed
d67fd740-1793-477d-99a8-18631e9b7483,1d92bf23-22a2-4dbd-af6c-5a128a3170cc,cookies,2.0,100.0,03-06-2025 11:33:19,200.0,completed
01358337-79c5-4d60-8c08-e06d030b040d,7085a473-1214-4f94-a723-1054d48c30c2,empanadas,1.0,0.0,07-07-2025 02:37:13,0.0,completed
f0b69765-b011-411b-9591-8ef156dadefe,f295a228-0ed8-46a9-92ec-77d3f630218a,cake,3.0,100.0,02-03-2025 21:52:18,300.0,completed
b7aadf48-5f60-443c-a5c7-04e089696ed0,b025bb6e-bafc-4f8d-a887-f241bb64096a,empanadas,2.0,0.0,07-05-2025 09:18:26,0.0,completed
e98dddf2-8495-466d-959b-cfb0716738c1,66fdcf6a-cac4-44cb-90ea-0af7dd06cd77,cookies,3.0,50.0,24-01-2025 03:05:50,150.0,completed
ba5e8514-4cc0-4be5-b37f-61543d765d86,55a15111-9d6f-4556-9c67-219f5bbaf2a4,empanadas,1.0,75.0,06-08-2025 18:13:01,75.0,completed
b21f0126-f46f-4c70-93b2-a89c56630795,d4591f26-346d-4b8f-9754-14fe5464ffd8,cake,1.0,0.0,27-06-2025 02:15:09,0.0,completed
6aebc808-7945-4696-87a2-bb398e233369,5c3f7d5f-bfd4-4f84-bc47-12fe99dd8d44,cake,2.0,100.0,22-07-2025 03:55:22,200.0,completed
0ffbf11a-e65b-4fca-8b5c-54361a7980fe,d17cebf4-1ced-436c-9ed8-2c1b2118a0d5,cookies,1.0,0.0,03-08-2025 18:52:56,0.0,completed
0610e787-9abc-4589-b70a-cb6fb3875a62,122c3d59-dd72-41cb-aa6e-e4563c0329ec,empanadas,1.0,100.0,16-02-2025 18:06:27,100.0,completed
2fadcfa8-75e8-4864-888d-16cbc5c325cf,e7c8a872-65a6-4da3-8055-4fc0c221222e,empanadas,2.0,100.0,14-04-2025 08:55:22,200.0,completed
e549c57c-bc6a-4b72-a5d9-1da66582f2e1,c5089ca9-5a67-4104-8da0-a40c494bdda8,empanadas,2.0,50.0,27-04-2025 21:17:10,100.0,completed
e2d91b5d-8e38-4193-96ad-55b90e0bf889,cf419443-9be5-4481-86fd-770bef03b6bd,empanadas,3.0,0.0,07-06-2025 13:57:49,0.0,completed
9b6f29bc-1325-49ed-8fdc-1a376fc66ac8,54d11285-65ec-4fcd-a17f-eeff448fe747,empanadas,1.0,75.0,22-02-2025 03:06:52,75.0,completed
1eae9f65-1d17-460d-afb3-1adcbb9a4c65,5e7c55aa-3e87-4930-929e-c9e750bc32c4,cake,3.0,0.0,23-02-2025 17:08:58,0.0,completed
97109c3f-c98a-4452-b7ce-8aa4ea95946f,e9abec5a-8212-4804-b456-c4ab571e4701,cookies,1.0,100.0,15-01-2025 09:49:12,100.0,completed
e3a2eaf4-02dd-43c9-85e2-b7eb4ecec87b,a0c96571-ee65-499d-a6a0-cdf38b3e39ba,cookies,3.0,0.0,19-04-2025 16:47:59,0.0,completed
8c4dff2e-77d4-4a57-9a15-88b188b7b4f2,dfc92124-aa59-4598-a16f-d458c37af1ec,empanadas,2.0,100.0,29-08-2025 09:02:05,200.0,completed
c6f8b0e7-8cf0-4115-928d-b66d844a1bc8,4eb6d04b-bc5c-4382-941e-5af61e4902d0,empanadas,3.0,0.0,11-03-2025 11:37:47,0.0,completed
25b99b0d-9bc4-4d38-b9c4-b7ce457e13a8,9c2fb806-ba67-4d84-9256-aad495c91065,cake,1.0,100.0,15-08-2025 19:51:02,100.0,completed
928a2d97-f574-425e-82c6-11053944ec98,060c2282-1d7f-4373-bf3b-c26d65632af6,cake,1.0,0.0,06-07-2025 20:15:19,0.0,completed
7a45bddf-6fa6-4b81-b415-921c9a884d1c,166c0755-44d2-44c6-8d95-23e0007ceed9,cake,1.0,100.0,27-02-2025 13:52:36,100.0,completed
3f13dc3c-735b-4624-9888-917406d9c0aa,70ea0734-0cde-4ad1-80f3-43bd445fa7a7,empanadas,2.0,0.0,06-09-2025 00:48:21,0.0,completed
d9d048d1-c341-4368-8b9c-ec808d0f980d,e9abec5a-8212-4804-b456-c4ab571e4701,empanadas,2.0,50.0,22-08-2025 10:27:14,100.0,completed
f740215a-ec56-4ea7-8d05-7f4aa3441640,060c2282-1d7f-4373-bf3b-c26d65632af6,cookies,1.0,0.0,04-10-2025 22:17:45,0.0,completed
681169e0-5e93-4af7-b317-44d00acdab47,76b7a7ce-90d7-4a3c-b75b-54f5771b8ecd,cookies,3.0,0.0,16-02-2025 01:20:06,0.0,completed
5de33371-b770-4214-b059-c068344aa628,d0579d6f-06ee-4b57-8025-dcab4da2833f,empanadas,2.0,75.0,06-07-2025 14:09:04,150.0,completed
450acdd8-3fdc-40a1-ba97-613b5763164f,166c0755-44d2-44c6-8d95-23e0007ceed9,empanadas,2.0,100.0,19-03-2025 14:12:20,200.0,completed
ab864ec7-7ee4-40ba-aa9f-f52df0c833a5,253d4709-c7ae-4557-9f43-1ed448af1b41,cookies,1.0,50.0,09-09-2025 14:20:48,50.0,completed
1c7cc031-31f6-4572-9489-aaa7b8d3faa5,6131dd14-6eee-43a3-88c2-c00a60c01a67,empanadas,3.0,50.0,27-09-2025 04:57:32,150.0,completed
adc300fe-0593-4000-9fea-8215841b3a2a,90bf96c8-808e-4f17-afe0-5fc40e0c3fd3,empanadas,1.0,50.0,12-04-2025 12:24:42,50.0,completed
52edff62-7218-4552-996e-7a7422b5df5b,46325792-820c-429a-a476-54d70a540e69,cookies,3.0,100.0,19-01-2025 13:20:37,300.0,completed
23bf039b-2b40-40b8-a3fb-ba50ef31b17c,728d7729-e121-4ade-83cc-6f9da2d9aec5,empanadas,1.0,50.0,15-03-2025 08:27:30,50.0,completed
1562b65d-86d7-4a27-a672-526678332fc1,166c0755-44d2-44c6-8d95-23e0007ceed9,empanadas,2.0,100.0,18-01-2025 19:22:28,200.0,completed
8756828d-fcd0-4c3d-b929-f67bcf9549dd,1d92bf23-22a2-4dbd-af6c-5a128a3170cc,cake,1.0,75.0,25-01-2025 11:32:28,75.0,completed
5a0b8cf3-9415-49cd-bcb8-10f766f58f9e,534f4c86-5d5d-46b6-863a-78c964b43aac,empanadas,3.0,100.0,05-01-2025 18:33:19,300.0,completed
193ab0fc-0b73-4f99-915e-c1b461590f6f,2ffffec0-6a37-4780-8576-0964864f7625,empanadas,1.0,75.0,24-09-2025 19:21:20,75.0,completed
728e67f3-89f1-4a48-9a57-5c7f32377be2,9c2fb806-ba67-4d84-9256-aad495c91065,empanadas,1.0,100.0,26-04-2025 16:44:47,100.0,completed
7b96d86f-aac9-4797-949c-42e4233ca4e2,70ea0734-0cde-4ad1-80f3-43bd445fa7a7,cookies,1.0,0.0,30-03-2025 18:23:21,0.0,completed
3cf3b55c-ad68-4ac7-89f1-d21dcf7cd028,8d7f3c28-795c-4f11-806f-6c65b1c32eb7,empanadas,3.0,100.0,20-02-2025 21:50:34,300.0,completed
73865dd9-51a8-45c4-bcbf-33f7ca524092,54d11285-65ec-4fcd-a17f-eeff448fe747,empanadas,1.0,100.0,18-03-2025 18:23:27,100.0,completed
d81d461f-6f45-4976-88e5-c26c2a96f9b8,762ac059-a6a2-4def-b9fb-6b54253381af,empanadas,1.0,0.0,24-09-2025 00:57:34,0.0,completed
181b911e-0340-443e-84ba-60626812c3c0,1dcecb61-7661-44bc-b330-3e6c1dce8cd2,empanadas,3.0,0.0,14-01-2025 23:13:59,0.0,completed
4ec9d32d-69d3-43e1-aced-f5b19d9d904c,792c7858-8c80-4ada-9028-9a3625a563c6,cake,3.0,0.0,11-05-2025 02:18:50,0.0,completed
5863e551-7d07-4147-82bf-9cf1eb0238e3,15d1dba6-2a55-4f7d-ac1d-d5ef2284b01d,cake,3.0,50.0,31-07-2025 03:15:19,150.0,completed
5c0729fa-6cc7-4e21-bb31-9b6dbb05a60d,1f3c2d15-85e6-4c0e-8c42-b288ae092fd7,cake,1.0,100.0,02-09-2025 10:40:57,100.0,completed
681592d4-6159-4c55-855b-29863b5c4353,e9abec5a-8212-4804-b456-c4ab571e4701,empanadas,2.0,50.0,11-05-2025 19:20:36,100.0,completed
0ad7dfcd-1f71-4c6e-9ef9-fc9a53bb31c3,728d7729-e121-4ade-83cc-6f9da2d9aec5,empanadas,1.0,75.0,10-01-2025 18:44:31,75.0,completed
9d460ac1-d49d-4e91-9d3e-12789ee2af9c,d17cebf4-1ced-436c-9ed8-2c1b2118a0d5,cookies,1.0,75.0,17-01-2025 13:10:19,75.0,completed
5e5b16d8-8b7c-46ea-8592-0c32cd3697f0,90bf96c8-808e-4f17-afe0-5fc40e0c3fd3,cake,2.0,100.0,04-06-2025 01:20:09,200.0,completed
f07e3827-85a9-47ad-aab2-ce5b8d3b93f9,0a23484d-928c-467d-b13d-18c8dfe67a40,empanadas,2.0,50.0,15-08-2025 03:37:23,100.0,completed
fc09a2fc-16ab-490e-bb6a-9747fc89764f,e7c8a872-65a6-4da3-8055-4fc0c221222e,cake,1.0,50.0,20-09-2025 23:24:36,50.0,completed
cabb9a4a-e2d3-4788-a473-86c1e432b56b,73d91c57-7a96-4ac9-9458-5e7e7e2cb185,empanadas,2.0,100.0,14-01-2025 18:22:30,200.0,completed
bdeeb4fe-53c2-46ef-9e26-26f452172691,90d34d1e-0d0f-4e4b-a715-d69c590310d2,empanadas,2.0,100.0,11-01-2025 19:45:24,200.0,completed
4fdc314a-09f0-46a2-b57d-0f2f86c80f8b,42160883-1e75-4188-bc3e-1732f07beb67,empanadas,1.0,100.0,19-09-2025 14:00:09,100.0,completed
b3ee0c17-241e-42bd-b448-e74843f04b70,ee5272fd-84f9-4de8-a7a2-746cfc70fe39,cake,1.0,100.0,18-08-2025 01:01:32,100.0,completed
94f35963-a6fe-4f8a-b267-74c27e995afa,8d7f3c28-795c-4f11-806f-6c65b1c32eb7,cookies,1.0,100.0,25-04-2025 02:20:26,100.0,completed
993bcab2-ce8f-4809-8eda-d7882a0d3fdc,d4591f26-346d-4b8f-9754-14fe5464ffd8,cake,3.0,75.0,27-01-2025 21:51:00,225.0,completed
006e6a9b-720d-44e6-89ac-7ec2e8ef862f,15d1dba6-2a55-4f7d-ac1d-d5ef2284b01d,cookies,1.0,50.0,25-05-2025 04:53:03,50.0,completed
3377bf3d-3722-450b-a4e6-a6edd72aef98,5005c034-94d4-4f08-ad73-d4a2f9ca3345,empanadas,1.0,100.0,01-05-2025 18:04:00,100.0,completed
e62b3c74-d59d-4dca-b4c5-70ef86b498ae,0a23484d-928c-467d-b13d-18c8dfe67a40,cake,3.0,75.0,03-06-2025 10:21:22,225.0,completed
5e1ca793-57e3-492b-b640-3940fc354578,e7c8a872-65a6-4da3-8055-4fc0c221222e,cake,1.0,50.0,24-06-2025 03:52:32,50.0,completed
7ca20e42-70a6-41a0-a480-81a698ff2a36,92bc581a-0f2a-4863-b883-04f5642f1c86,cookies,2.0,0.0,12-07-2025 05:32:03,0.0,completed
4edd1836-f3ee-4d01-838e-e2464a238bc1,1dcecb61-7661-44bc-b330-3e6c1dce8cd2,cookies,3.0,100.0,30-07-2025 20:19:56,300.0,completed
38d085cd-ddb9-4519-894a-d8170ecc166c,122c3d59-dd72-41cb-aa6e-e4563c0329ec,cookies,1.0,50.0,04-04-2025 11:45:27,50.0,completed
edbf6937-8c3a-4a3f-88e5-26ab8cadaf50,376cd4a6-c92f-4ad9-8c72-fc5c23bd6d35,empanadas,3.0,50.0,09-07-2025 09:27:47,150.0,completed
29a58e69-4fcb-45d1-9028-42977a0065ef,2332815a-982d-4963-97cf-7fb799b027e1,empanadas,3.0,0.0,27-03-2025 21:33:03,0.0,completed
6f13bc22-486f-4092-904e-47c54a9c8834,534f4c86-5d5d-46b6-863a-78c964b43aac,cookies,3.0,0.0,09-06-2025 19:55:32,0.0,completed
adab0056-583f-4393-9d29-bc20af491eb9,776b6fbe-d062-4b38-932d-4c0775e0e19e,cookies,2.0,50.0,22-08-2025 05:02:15,100.0,completed
ef169fbc-72de-4f5d-93e8-5a80176e8128,15d1dba6-2a55-4f7d-ac1d-d5ef2284b01d,empanadas,1.0,50.0,20-01-2025 17:01:35,50.0,completed
b50f5169-b60d-4193-96e4-017941c98516,4eb6d04b-bc5c-4382-941e-5af61e4902d0,cake,1.0,50.0,14-07-2025 05:17:21,50.0,completed
543ede79-638f-41fa-b004-fb6056226d22,c4abae62-bea9-4f1d-b110-018b24c34960,cookies,1.0,50.0,18-03-2025 12:42:36,50.0,completed
93128d3a-89f3-4e3e-9a4a-e84157216503,253d4709-c7ae-4557-9f43-1ed448af1b41,cake,3.0,50.0,03-10-2025 02:10:39,150.0,completed
c4b4577a-cc2d-4c5c-a410-79772172f32f,7ed6d01c-c81d-46f5-9ad0-0b7821b0bbc7,cookies,1.0,75.0,12-04-2025 10:39:31,75.0,completed
caa3bc3e-8b85-479d-821f-552b76ffa62f,52603f32-1573-4647-b8d4-6bd52c3fea75,empanadas,1.0,75.0,02-04-2025 03:58:17,75.0,completed
60bb6e1c-266d-4405-b355-dba0b3b8580c,534f4c86-5d5d-46b6-863a-78c964b43aac,cookies,1.0,75.0,02-10-2025 11:56:09,75.0,completed
c4c05512-7ffd-4e48-87f0-76fc7bb33abd,32c82aed-3ebb-4fd3-a647-4e95ef19d10c,empanadas,1.0,75.0,12-03-2025 18:16:00,75.0,completed
